InvoiceNo,StockCode,Country,Local_Currency,CustomerID,InvoiceDate,UnitPrice,Total_Quantity_Sold,Month,DayOfWeek,Competitor_Price
540372,21731,MEXICO,MXN,13081,2011-01-06 16:41:00,41.25,24,1,3,43.852408514741754
540372,22382,MEXICO,MXN,13081,2011-01-06 16:41:00,41.25,20,1,3,38.18437638666621
540372,22383,MEXICO,MXN,13081,2011-01-06 16:41:00,41.25,10,1,3,44.13718818385042
540372,22423,MEXICO,MXN,13081,2011-01-06 16:41:00,273.75,16,1,3,292.39434335544894
540372,22961,MEXICO,MXN,13081,2011-01-06 16:41:00,36.25,12,1,3,32.42515781193539
540372,47566,MEXICO,MXN,13081,2011-01-06 16:41:00,116.25000000000001,15,1,3,117.524692317906
540372,84991,MEXICO,MXN,13081,2011-01-06 16:41:00,13.750000000000002,24,1,3,13.45945764864159
540372,85123A,MEXICO,MXN,13081,2011-01-06 16:41:00,63.74999999999999,32,1,3,64.15462017522178
540373,20725,MEXICO,MXN,13280,2011-01-06 17:10:00,41.25,10,1,3,40.36532611686011
540373,21080,MEXICO,MXN,13280,2011-01-06 17:10:00,21.25,4,1,3,19.196620975100323
540373,21212,MEXICO,MXN,13280,2011-01-06 17:10:00,13.750000000000002,3,1,3,13.97360615236839
540374,22197,MEXICO,MXN,15845,2011-01-06 17:19:00,21.25,24,1,3,19.70947999284593
540374,22382,MEXICO,MXN,15845,2011-01-06 17:19:00,41.25,20,1,3,40.198872665573425
540374,22384,MEXICO,MXN,15845,2011-01-06 17:19:00,41.25,20,1,3,43.72044898945089
540374,84879,MEXICO,MXN,15845,2011-01-06 17:19:00,42.25,24,1,3,46.58723138176364
540395,22961,MEXICO,MXN,14702,2011-01-06 18:24:00,36.25,4,1,3,36.282530005131406
540396,22423,MEXICO,MXN,14031,2011-01-06 18:33:00,273.75,16,1,3,271.71029618400325
540397,22178,MEXICO,MXN,13187,2011-01-06 18:57:00,31.25,6,1,3,32.70036138389696
540397,22469,MEXICO,MXN,13187,2011-01-06 18:57:00,41.25,2,1,3,38.58414617487954
540401,22423,MEXICO,MXN,16013,2011-01-07 09:31:00,273.75,48,1,4,263.07576133968394
540404,20725,MEXICO,MXN,12947,2011-01-07 09:40:00,41.25,10,1,4,40.647049481837875
540404,20727,MEXICO,MXN,12947,2011-01-07 09:40:00,41.25,10,1,4,41.420925403739766
540404,20728,MEXICO,MXN,12947,2011-01-07 09:40:00,41.25,10,1,4,39.06599935757456
540404,22382,MEXICO,MXN,12947,2011-01-07 09:40:00,41.25,10,1,4,39.71579434005314
540404,22384,MEXICO,MXN,12947,2011-01-07 09:40:00,41.25,10,1,4,40.09363942005902
540405,20724,MEXICO,MXN,14828,2011-01-07 09:50:00,18.0,100,1,4,16.952361372759277
540405,21212,MEXICO,MXN,14828,2011-01-07 09:50:00,10.5,120,1,4,10.096621074336353
540406,85099B,MEXICO,MXN,13798,2011-01-07 09:53:00,41.25,100,1,4,41.62199404266702
540406,85099C,MEXICO,MXN,13798,2011-01-07 09:53:00,41.25,100,1,4,42.389359505993966
540407,22178,MEXICO,MXN,16839,2011-01-07 09:55:00,26.5,96,1,4,24.718618339502534
540407,84946,MEXICO,MXN,16839,2011-01-07 09:55:00,26.5,72,1,4,25.62978593773331
540409,22423,MEXICO,MXN,16019,2011-01-07 10:00:00,273.75,16,1,4,281.99025419485275
540410,21731,COLOMBIA,COP,12530,2011-01-07 10:04:00,7425.0,12,1,4,7385.03681095118
540410,22386,COLOMBIA,COP,12530,2011-01-07 10:04:00,8775.0,10,1,4,8686.70843147017
540410,85099B,COLOMBIA,COP,12530,2011-01-07 10:04:00,8775.0,10,1,4,8797.19420119724
540411,21213,MEXICO,MXN,16551,2011-01-07 10:24:00,13.750000000000002,48,1,4,12.741499179468503
540412,22469,MEXICO,MXN,13842,2011-01-07 10:27:00,41.25,12,1,4,40.39997432716271
540413,22386,MEXICO,MXN,15194,2011-01-07 10:29:00,48.75,10,1,4,45.75611081215985
540413,22423,MEXICO,MXN,15194,2011-01-07 10:29:00,318.75,1,1,4,311.9572815810168
540413,22469,MEXICO,MXN,15194,2011-01-07 10:29:00,41.25,12,1,4,41.08945377776911
540413,47566,MEXICO,MXN,15194,2011-01-07 10:29:00,116.25000000000001,5,1,4,115.39430666712808
540414,22178,COLOMBIA,COP,12481,2011-01-07 10:32:00,5625.0,24,1,4,5811.166440367544
540415,20724,MEXICO,MXN,16889,2011-01-07 10:47:00,21.25,10,1,4,20.75837406623584
540415,21080,MEXICO,MXN,16889,2011-01-07 10:47:00,21.25,6,1,4,20.541398125064884
540415,21212,MEXICO,MXN,16889,2011-01-07 10:47:00,13.750000000000002,24,1,4,13.688712147843672
540415,21498,MEXICO,MXN,16889,2011-01-07 10:47:00,10.5,25,1,4,9.66348279374885
540415,22423,MEXICO,MXN,16889,2011-01-07 10:47:00,318.75,3,1,4,330.9071479247739
540415,22577,MEXICO,MXN,16889,2011-01-07 10:47:00,21.25,10,1,4,20.601215238999604
540453,21181,MEXICO,MXN,13426,2011-01-07 11:54:00,46.25,48,1,4,43.55825516518073
540455,21080,CHILE,CLP,12583,2011-01-07 12:07:00,850.0,12,1,4,847.1454551511958
540455,21731,CHILE,CLP,12583,2011-01-07 12:07:00,1650.0,12,1,4,1719.0961829417279
540456,21931,MEXICO,MXN,13534,2011-01-07 12:14:00,48.75,10,1,4,48.28002103718003
540456,22386,MEXICO,MXN,13534,2011-01-07 12:14:00,48.75,10,1,4,49.12255472518739
540456,85099F,MEXICO,MXN,13534,2011-01-07 12:14:00,48.75,10,1,4,47.451762705580045
540457,84978,MEXICO,MXN,14217,2011-01-07 12:26:00,31.25,12,1,4,31.06886385691976
540458,20724,COLOMBIA,COP,12501,2011-01-07 12:28:00,3825.0,10,1,4,4057.8240652864674
540458,20725,COLOMBIA,COP,12501,2011-01-07 12:28:00,7425.0,10,1,4,7237.641599763749
540458,20727,COLOMBIA,COP,12501,2011-01-07 12:28:00,7425.0,10,1,4,7325.018138489704
540458,21080,COLOMBIA,COP,12501,2011-01-07 12:28:00,3825.0,12,1,4,3798.2903162420876
540458,21212,COLOMBIA,COP,12501,2011-01-07 12:28:00,2475.0,24,1,4,2351.0739005621076
540458,21498,COLOMBIA,COP,12501,2011-01-07 12:28:00,1890.0,25,1,4,1918.5633482822345
540458,21731,COLOMBIA,COP,12501,2011-01-07 12:28:00,7425.0,12,1,4,7784.760351065983
540458,22961,COLOMBIA,COP,12501,2011-01-07 12:28:00,6525.0,12,1,4,6987.104970273783
540461,21977,MEXICO,MXN,15139,2011-01-07 12:44:00,13.750000000000002,24,1,4,13.728624579098899
540461,22197,MEXICO,MXN,15139,2011-01-07 12:44:00,21.25,12,1,4,20.055851099791226
540462,21731,MEXICO,MXN,16779,2011-01-07 12:45:00,41.25,12,1,4,41.635511786985475
540462,22197,MEXICO,MXN,16779,2011-01-07 12:45:00,21.25,12,1,4,21.3827863294486
540464,22423,MEXICO,MXN,14298,2011-01-07 13:17:00,273.75,16,1,4,241.9423421133229
540464,85123A,MEXICO,MXN,14298,2011-01-07 13:17:00,63.74999999999999,32,1,4,58.765964916230594
540465,84946,MEXICO,MXN,17707,2011-01-07 13:30:00,31.25,12,1,4,32.48697620323561
540467,22178,MEXICO,MXN,18198,2011-01-07 13:39:00,31.25,24,1,4,31.997767178139103
540467,22469,MEXICO,MXN,18198,2011-01-07 13:39:00,41.25,12,1,4,36.64095782710321
540467,71459,MEXICO,MXN,18198,2011-01-07 13:39:00,21.25,12,1,4,19.684681882134942
540467,84946,MEXICO,MXN,18198,2011-01-07 13:39:00,31.25,24,1,4,33.850557713833815
540467,85123A,MEXICO,MXN,18198,2011-01-07 13:39:00,73.75,12,1,4,71.50432187127437
540469,20725,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1485.0,4,1,4,1487.7571461178368
540469,20727,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1485.0,6,1,4,1504.868902868237
540469,20728,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1485.0,5,1,4,1593.7922886762994
540469,22197,ARGENTINA,ARS,12484,2011-01-07 14:04:00,765.0,12,1,4,754.1518842452889
540469,22382,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1485.0,6,1,4,1436.9117434062916
540469,22384,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1485.0,6,1,4,1552.1925554001512
540469,22423,ARGENTINA,ARS,12484,2011-01-07 14:04:00,11475.0,3,1,4,11966.154598098412
540469,22492,ARGENTINA,ARS,12484,2011-01-07 14:04:00,585.0,36,1,4,586.3282453638303
540469,22629,ARGENTINA,ARS,12484,2011-01-07 14:04:00,1755.0,5,1,4,1827.8542597004198
540469,84755,ARGENTINA,ARS,12484,2011-01-07 14:04:00,585.0,8,1,4,585.0964017752977
540469,85123A,ARGENTINA,ARS,12484,2011-01-07 14:04:00,2655.0,6,1,4,2858.288817058045
540471,84755,MEXICO,MXN,15601,2011-01-07 14:21:00,16.25,16,1,4,16.646027281512048
540471,85123A,MEXICO,MXN,15601,2011-01-07 14:21:00,73.75,24,1,4,70.30683604632222
540473,21212,MEXICO,MXN,17284,2011-01-07 14:31:00,13.750000000000002,3,1,4,13.632068298377247
540473,21213,MEXICO,MXN,17284,2011-01-07 14:31:00,13.750000000000002,3,1,4,14.280615768984749
540473,21790,MEXICO,MXN,17284,2011-01-07 14:31:00,21.25,3,1,4,21.36259455857647
540473,21977,MEXICO,MXN,17284,2011-01-07 14:31:00,13.750000000000002,2,1,4,13.5406904998018
540473,22469,MEXICO,MXN,17284,2011-01-07 14:31:00,41.25,4,1,4,43.843296105456076
540473,22492,MEXICO,MXN,17284,2011-01-07 14:31:00,16.25,36,1,4,16.701014979758586
540478,85099C,MEXICO,MXN,15769,2011-01-07 14:53:00,41.25,100,1,4,38.567802618042506
540479,21080,MEXICO,MXN,14889,2011-01-07 15:19:00,21.25,12,1,4,20.91389762244993
540479,84991,MEXICO,MXN,14889,2011-01-07 15:19:00,13.750000000000002,24,1,4,14.689201865161024
540480,20724,COLOMBIA,COP,12480,2011-01-07 15:27:00,3825.0,10,1,4,4116.893929351974
540480,21931,COLOMBIA,COP,12480,2011-01-07 15:27:00,8775.0,10,1,4,8451.892522666576
540480,22629,COLOMBIA,COP,12480,2011-01-07 15:27:00,8775.0,12,1,4,8818.090557981135
540482,22178,MEXICO,MXN,14672,2011-01-07 15:48:00,31.25,12,1,4,30.95334897658916
540482,22469,MEXICO,MXN,14672,2011-01-07 15:48:00,41.25,6,1,4,38.189270378927844
540482,84755,MEXICO,MXN,14672,2011-01-07 15:48:00,16.25,16,1,4,17.86417180723966
540482,84946,MEXICO,MXN,14672,2011-01-07 15:48:00,31.25,6,1,4,30.869283439958128
540489,21181,MEXICO,MXN,13593,2011-01-07 16:32:00,52.5,12,1,4,54.63230028918099
540489,22469,MEXICO,MXN,13593,2011-01-07 16:32:00,41.25,6,1,4,39.92547306792115
540489,47566,MEXICO,MXN,13593,2011-01-07 16:32:00,116.25000000000001,4,1,4,114.54700799249882
540489,84755,MEXICO,MXN,13593,2011-01-07 16:32:00,16.25,16,1,4,15.96756428376845
540489,84946,MEXICO,MXN,13593,2011-01-07 16:32:00,31.25,12,1,4,29.536200140964397
540489,85123A,MEXICO,MXN,13593,2011-01-07 16:32:00,73.75,10,1,4,68.32522788100093
540493,84879,MEXICO,MXN,14867,2011-01-07 16:34:00,42.25,24,1,4,44.70625603916669
540498,22423,MEXICO,MXN,17243,2011-01-09 10:06:00,318.75,5,1,6,313.66465687383584
540499,21080,MEXICO,MXN,16923,2011-01-09 10:21:00,21.25,1,1,6,19.708779308943665
540499,22423,MEXICO,MXN,16923,2011-01-09 10:21:00,318.75,3,1,6,318.7677515771632
540499,84978,MEXICO,MXN,16923,2011-01-09 10:21:00,31.25,6,1,6,29.178228671873686
540500,22423,MEXICO,MXN,15465,2011-01-09 10:26:00,273.75,16,1,6,276.5266899231797
540501,20724,MEXICO,MXN,13162,2011-01-09 10:43:00,21.25,40,1,6,21.915452270624776
540501,20727,MEXICO,MXN,13162,2011-01-09 10:43:00,41.25,30,1,6,42.88783440366856
540501,22961,MEXICO,MXN,13162,2011-01-09 10:43:00,36.25,12,1,6,35.6508202715091
540502,21181,MEXICO,MXN,13183,2011-01-09 10:50:00,46.25,48,1,6,44.33133836941188
540504,21181,MEXICO,MXN,13668,2011-01-09 11:02:00,52.5,4,1,6,51.78828860234648
540504,22469,MEXICO,MXN,13668,2011-01-09 11:02:00,41.25,3,1,6,42.4201135936613
540504,85123A,MEXICO,MXN,13668,2011-01-09 11:02:00,73.75,2,1,6,74.40412777616224
540508,21080,MEXICO,MXN,14810,2011-01-09 11:20:00,21.25,2,1,6,23.017755517755766
540508,22411,MEXICO,MXN,14810,2011-01-09 11:20:00,48.75,10,1,6,48.00242178370289
540508,22629,MEXICO,MXN,14810,2011-01-09 11:20:00,48.75,3,1,6,48.351690139293304
540508,85099F,MEXICO,MXN,14810,2011-01-09 11:20:00,48.75,5,1,6,46.52765859370499
540509,20728,MEXICO,MXN,14800,2011-01-09 11:27:00,41.25,10,1,6,41.7400565680139
540510,22423,MEXICO,MXN,15611,2011-01-09 11:32:00,318.75,5,1,6,321.7770879294736
540511,22577,MEXICO,MXN,14472,2011-01-09 11:34:00,21.25,7,1,6,20.79444198962578
540511,84879,MEXICO,MXN,14472,2011-01-09 11:34:00,42.25,8,1,6,41.92144206542535
540512,22469,MEXICO,MXN,17114,2011-01-09 11:39:00,41.25,1,1,6,42.020531704762234
540513,85123A,MEXICO,MXN,13758,2011-01-09 11:41:00,63.74999999999999,32,1,6,59.67064090184263
540514,22469,MEXICO,MXN,15708,2011-01-09 11:43:00,41.25,3,1,6,43.24078135835847
540514,85123A,MEXICO,MXN,15708,2011-01-09 11:43:00,73.75,6,1,6,74.46536698226147
540515,21181,MEXICO,MXN,15059,2011-01-09 11:54:00,52.5,5,1,6,56.004718584195544
540516,22178,MEXICO,MXN,16326,2011-01-09 12:01:00,31.25,6,1,6,33.23607152254413
540516,84946,MEXICO,MXN,16326,2011-01-09 12:01:00,31.25,3,1,6,30.7897452571119
540517,85123A,MEXICO,MXN,17128,2011-01-09 12:02:00,73.75,4,1,6,80.19097157388236
540519,20724,Otro_LATAM,USD,12793,2011-01-09 12:12:00,0.85,10,1,6,0.9003826422877554
540519,20725,Otro_LATAM,USD,12793,2011-01-09 12:12:00,1.65,20,1,6,1.6046620693782043
540519,22383,Otro_LATAM,USD,12793,2011-01-09 12:12:00,1.65,40,1,6,1.5875398212059901
540519,22384,Otro_LATAM,USD,12793,2011-01-09 12:12:00,1.65,10,1,6,1.639548696922066
540520,21931,MEXICO,MXN,17555,2011-01-09 12:31:00,48.75,2,1,6,47.82391568583047
540520,22411,MEXICO,MXN,17555,2011-01-09 12:31:00,48.75,2,1,6,48.65372574850003
540520,85099B,MEXICO,MXN,17555,2011-01-09 12:31:00,48.75,2,1,6,47.78186876515664
540520,85099C,MEXICO,MXN,17555,2011-01-09 12:31:00,48.75,2,1,6,48.30697109981024
540520,85099F,MEXICO,MXN,17555,2011-01-09 12:31:00,48.75,2,1,6,51.6100591233317
540521,21080,CHILE,CLP,12651,2011-01-09 12:46:00,850.0,12,1,6,899.3224006200159
540522,22629,MEXICO,MXN,13102,2011-01-09 12:50:00,48.75,24,1,6,44.2212081507752
540523,20727,MEXICO,MXN,13069,2011-01-09 12:51:00,41.25,10,1,6,41.12257789170648
540523,22178,MEXICO,MXN,13069,2011-01-09 12:51:00,31.25,6,1,6,31.889219883642095
540523,22383,MEXICO,MXN,13069,2011-01-09 12:51:00,41.25,10,1,6,36.757329545006506
540524,21181,MEXICO,MXN,16735,2011-01-09 12:53:00,52.5,12,1,6,53.8094729001602
540524,22629,MEXICO,MXN,16735,2011-01-09 12:53:00,48.75,4,1,6,48.608982977395634
540524,71459,MEXICO,MXN,16735,2011-01-09 12:53:00,21.25,36,1,6,22.099431685738352
540524,84755,MEXICO,MXN,16735,2011-01-09 12:53:00,16.25,8,1,6,16.049261451470013
540524,84946,MEXICO,MXN,16735,2011-01-09 12:53:00,31.25,18,1,6,30.511016004997057
540524,85123A,MEXICO,MXN,16735,2011-01-09 12:53:00,73.75,15,1,6,67.99854248610313
540525,21931,MEXICO,MXN,16833,2011-01-09 13:02:00,48.75,10,1,6,51.280819014654135
540525,22383,MEXICO,MXN,16833,2011-01-09 13:02:00,41.25,10,1,6,41.28537327322398
540525,22411,MEXICO,MXN,16833,2011-01-09 13:02:00,48.75,10,1,6,49.01378180743151
540525,85099B,MEXICO,MXN,16833,2011-01-09 13:02:00,48.75,10,1,6,51.19563567856923
540525,85123A,MEXICO,MXN,16833,2011-01-09 13:02:00,73.75,6,1,6,67.10480069171834
540526,21080,MEXICO,MXN,14606,2011-01-09 13:41:00,21.25,2,1,6,21.630104441782088
540529,21931,MEXICO,MXN,16748,2011-01-09 13:50:00,48.75,20,1,6,47.7467537113846
540529,22383,MEXICO,MXN,16748,2011-01-09 13:50:00,41.25,20,1,6,38.29287258338004
540529,22386,MEXICO,MXN,16748,2011-01-09 13:50:00,48.75,20,1,6,51.48910845305409
540529,22411,MEXICO,MXN,16748,2011-01-09 13:50:00,48.75,10,1,6,49.12633504310035
540529,85099B,MEXICO,MXN,16748,2011-01-09 13:50:00,48.75,20,1,6,46.538124596658314
540529,85099F,MEXICO,MXN,16748,2011-01-09 13:50:00,48.75,20,1,6,50.72011863476782
540530,21977,MEXICO,MXN,14755,2011-01-09 14:02:00,13.750000000000002,24,1,6,13.532398204948228
540530,22386,MEXICO,MXN,14755,2011-01-09 14:02:00,48.75,10,1,6,52.210862134295525
540530,22411,MEXICO,MXN,14755,2011-01-09 14:02:00,48.75,10,1,6,46.946500642770616
540530,85099B,MEXICO,MXN,14755,2011-01-09 14:02:00,48.75,10,1,6,51.61372739347993
540530,85123A,MEXICO,MXN,14755,2011-01-09 14:02:00,73.75,6,1,6,70.99293540956214
540531,21181,MEXICO,MXN,16549,2011-01-09 14:03:00,52.5,1,1,6,54.53079808046942
540531,22469,MEXICO,MXN,16549,2011-01-09 14:03:00,41.25,6,1,6,36.74235607750363
540531,84978,MEXICO,MXN,16549,2011-01-09 14:03:00,31.25,2,1,6,29.263634436063278
540531,84991,MEXICO,MXN,16549,2011-01-09 14:03:00,13.750000000000002,1,1,6,13.040561119969105
540531,85123A,MEXICO,MXN,16549,2011-01-09 14:03:00,73.75,8,1,6,80.51366773330012
540533,21931,MEXICO,MXN,15005,2011-01-09 14:12:00,48.75,4,1,6,50.31543697717417
540533,22386,MEXICO,MXN,15005,2011-01-09 14:12:00,48.75,4,1,6,50.361530950338306
540533,22469,MEXICO,MXN,15005,2011-01-09 14:12:00,41.25,3,1,6,42.78083532240031
540533,85099C,MEXICO,MXN,15005,2011-01-09 14:12:00,48.75,3,1,6,46.79179703877612
540533,85099F,MEXICO,MXN,15005,2011-01-09 14:12:00,48.75,3,1,6,45.73510840225573
540534,84946,MEXICO,MXN,12971,2011-01-09 14:17:00,31.25,12,1,6,33.4288582798916
540536,85099F,MEXICO,MXN,17757,2011-01-09 14:21:00,48.75,2,1,6,47.36614096375662
540537,22577,MEXICO,MXN,13565,2011-01-09 14:28:00,21.25,6,1,6,20.023155115239835
540538,21080,MEXICO,MXN,17841,2011-01-09 14:36:00,21.25,3,1,6,22.827251957187496
540538,84991,MEXICO,MXN,17841,2011-01-09 14:36:00,13.750000000000002,5,1,6,13.560457361402385
540538,85099B,MEXICO,MXN,17841,2011-01-09 14:36:00,48.75,1,1,6,49.43463478310637
540539,21080,MEXICO,MXN,18260,2011-01-09 14:42:00,21.25,12,1,6,20.70919309712926
540539,21212,MEXICO,MXN,18260,2011-01-09 14:42:00,13.750000000000002,24,1,6,13.795119912561308
540539,21977,MEXICO,MXN,18260,2011-01-09 14:42:00,13.750000000000002,24,1,6,13.296259482069075
540539,22423,MEXICO,MXN,18260,2011-01-09 14:42:00,318.75,3,1,6,308.2720028025699
540539,71459,MEXICO,MXN,18260,2011-01-09 14:42:00,21.25,36,1,6,20.580188273350164
540539,84879,MEXICO,MXN,18260,2011-01-09 14:42:00,42.25,48,1,6,42.30527192489057
540539,84991,MEXICO,MXN,18260,2011-01-09 14:42:00,13.750000000000002,24,1,6,14.077360865912869
540539,85123A,MEXICO,MXN,18260,2011-01-09 14:42:00,73.75,12,1,6,75.00640695708894
540542,85123A,MEXICO,MXN,15107,2011-01-09 15:18:00,73.75,6,1,6,68.23013260382528
540543,22469,MEXICO,MXN,14395,2011-01-09 15:23:00,41.25,6,1,6,41.7009238238756
540545,20725,MEXICO,MXN,13451,2011-01-09 15:35:00,41.25,3,1,6,43.79183249748361
540545,21181,MEXICO,MXN,13451,2011-01-09 15:35:00,52.5,4,1,6,54.45623954431107
540545,21498,MEXICO,MXN,13451,2011-01-09 15:35:00,10.5,25,1,6,9.595911245484869
540545,22197,MEXICO,MXN,13451,2011-01-09 15:35:00,21.25,9,1,6,22.246636325365984
540545,22382,MEXICO,MXN,13451,2011-01-09 15:35:00,41.25,3,1,6,43.145907512128296
540545,22383,MEXICO,MXN,13451,2011-01-09 15:35:00,41.25,3,1,6,40.15024779255721
540545,22469,MEXICO,MXN,13451,2011-01-09 15:35:00,41.25,4,1,6,40.33397182303085
540545,22577,MEXICO,MXN,13451,2011-01-09 15:35:00,21.25,31,1,6,21.206801228264453
540546,22961,Otro_LATAM,USD,12766,2011-01-09 15:56:00,1.45,12,1,6,1.3604123004260518
540550,21731,ARGENTINA,ARS,12539,2011-01-10 09:11:00,1485.0,12,1,0,1562.1750706633825
540550,21977,ARGENTINA,ARS,12539,2011-01-10 09:11:00,495.00000000000006,24,1,0,458.59849603530284
540550,22423,ARGENTINA,ARS,12539,2011-01-10 09:11:00,11475.0,14,1,0,12214.218081070541
540550,22629,ARGENTINA,ARS,12539,2011-01-10 09:11:00,1755.0,12,1,0,1725.9350988216206
540550,22961,ARGENTINA,ARS,12539,2011-01-10 09:11:00,1305.0,12,1,0,1320.4370876930323
540550,47566,ARGENTINA,ARS,12539,2011-01-10 09:11:00,4185.0,5,1,0,3835.6347931664113
540552,22386,MEXICO,MXN,16350,2011-01-10 09:44:00,48.75,10,1,0,42.3845115032707
540552,22469,MEXICO,MXN,16350,2011-01-10 09:44:00,41.25,24,1,0,40.18126865361301
540552,85123A,MEXICO,MXN,16350,2011-01-10 09:44:00,73.75,6,1,0,69.78693415407584
540561,20724,MEXICO,MXN,13004,2011-01-10 10:32:00,21.25,10,1,0,20.855634640866374
540561,21931,MEXICO,MXN,13004,2011-01-10 10:32:00,48.75,10,1,0,52.36783185870178
540562,20725,COLOMBIA,COP,12524,2011-01-10 10:35:00,7425.0,20,1,0,7802.8162914729755
540562,20728,COLOMBIA,COP,12524,2011-01-10 10:35:00,7425.0,10,1,0,7543.247449976925
540562,22383,COLOMBIA,COP,12524,2011-01-10 10:35:00,7425.0,20,1,0,7577.653699314227
540566,21080,MEXICO,MXN,17811,2011-01-10 10:58:00,21.25,1,1,0,20.10288134742629
540566,21977,MEXICO,MXN,17811,2011-01-10 10:58:00,13.750000000000002,2,1,0,14.963287086842506
540568,21931,MEXICO,MXN,15039,2011-01-10 11:22:00,48.75,20,1,0,52.82376299697273
540568,22382,MEXICO,MXN,15039,2011-01-10 11:22:00,41.25,2,1,0,41.241743272285085
540568,22386,MEXICO,MXN,15039,2011-01-10 11:22:00,48.75,10,1,0,52.29790478699904
540568,22411,MEXICO,MXN,15039,2011-01-10 11:22:00,48.75,20,1,0,47.28571913468947
540568,22423,MEXICO,MXN,15039,2011-01-10 11:22:00,273.75,16,1,0,286.9312536339076
540568,85099B,MEXICO,MXN,15039,2011-01-10 11:22:00,48.75,10,1,0,46.64661701779702
540595,22469,MEXICO,MXN,14321,2011-01-10 11:35:00,41.25,12,1,0,43.08743097631119
540604,21977,MEXICO,MXN,15326,2011-01-10 11:38:00,13.750000000000002,24,1,0,13.168149421615862
540604,84879,MEXICO,MXN,15326,2011-01-10 11:38:00,42.25,16,1,0,40.64686440429659
540635,22423,MEXICO,MXN,14229,2011-01-10 12:03:00,273.75,16,1,0,269.0849495053224
540635,84879,MEXICO,MXN,14229,2011-01-10 12:03:00,42.25,8,1,0,44.225774704590336
540639,22629,MEXICO,MXN,13107,2011-01-10 12:28:00,48.75,24,1,0,53.45190463041203
540639,71459,MEXICO,MXN,13107,2011-01-10 12:28:00,18.0,96,1,0,18.569338210784732
540640,85099B,MEXICO,MXN,14527,2011-01-10 12:36:00,48.75,3,1,0,47.15896480970525
540642,21731,CHILE,CLP,12681,2011-01-10 13:22:00,1650.0,12,1,0,1587.1444784127887
540642,22423,CHILE,CLP,12681,2011-01-10 13:22:00,12750.0,1,1,0,12059.555664899854
540642,22629,CHILE,CLP,12681,2011-01-10 13:22:00,1950.0,24,1,0,1922.5886667203
540642,47566,CHILE,CLP,12681,2011-01-10 13:22:00,4650.0,5,1,0,4562.252989665979
540642,85099B,CHILE,CLP,12681,2011-01-10 13:22:00,1950.0,10,1,0,1862.6560584845877
540644,20725,MEXICO,MXN,16303,2011-01-10 14:16:00,41.25,10,1,0,40.26105604004124
540644,20728,MEXICO,MXN,16303,2011-01-10 14:16:00,41.25,10,1,0,38.98535700441218
540644,21181,MEXICO,MXN,16303,2011-01-10 14:16:00,52.5,12,1,0,51.95811811486903
540644,85099B,MEXICO,MXN,16303,2011-01-10 14:16:00,48.75,30,1,0,49.07256599243219
540647,22197,MEXICO,MXN,17406,2011-01-10 14:57:00,21.25,2,1,0,24.374356113996708
540647,22469,MEXICO,MXN,17406,2011-01-10 14:57:00,41.25,6,1,0,45.02983153949188
540647,84879,MEXICO,MXN,17406,2011-01-10 14:57:00,42.25,8,1,0,44.72963448779449
540647,84978,MEXICO,MXN,17406,2011-01-10 14:57:00,31.25,6,1,0,30.084059868799304
540647,84991,MEXICO,MXN,17406,2011-01-10 14:57:00,13.750000000000002,12,1,0,14.563533079499194
540647,85123A,MEXICO,MXN,17406,2011-01-10 14:57:00,73.75,6,1,0,71.93107613753429
540648,22492,MEXICO,MXN,15061,2011-01-10 14:58:00,13.750000000000002,72,1,0,12.780523725540966
540648,22629,MEXICO,MXN,15061,2011-01-10 14:58:00,41.25,64,1,0,41.735246427540176
540649,22492,MEXICO,MXN,15061,2011-01-10 14:59:00,13.750000000000002,36,1,0,12.533856714042127
540662,22423,MEXICO,MXN,13767,2011-01-10 15:16:00,318.75,4,1,0,295.12302209937593
540662,84879,MEXICO,MXN,13767,2011-01-10 15:16:00,42.25,32,1,0,37.77473499239177
540664,22411,MEXICO,MXN,15044,2011-01-10 15:18:00,48.75,8,1,0,46.91113213915355
540664,22423,MEXICO,MXN,15044,2011-01-10 15:18:00,318.75,2,1,0,334.9694539661364
540664,22961,MEXICO,MXN,15044,2011-01-10 15:18:00,36.25,8,1,0,37.133465630590166
540671,21181,MEXICO,MXN,17739,2011-01-10 15:35:00,52.5,12,1,0,50.533382379589945
540671,84978,MEXICO,MXN,17739,2011-01-10 15:35:00,26.5,108,1,0,26.226784591019236
540672,21212,MEXICO,MXN,15281,2011-01-10 15:51:00,13.750000000000002,24,1,0,13.780321517942907
540672,21977,MEXICO,MXN,15281,2011-01-10 15:51:00,13.750000000000002,24,1,0,13.366653489661491
540672,22961,MEXICO,MXN,15281,2011-01-10 15:51:00,36.25,12,1,0,36.145769452342286
